price,numBedrooms,numBathrooms,propertySize,total_images,longitude,latitude,ber_rating,featuredLevel,propertyType,sellerType
435000,4,3,124.0,23.0,-8.598644,52.68134,C1,standard,Semi-D,BRANDED_AGENT
185000,3,2,81.0,13.0,-6.232211,53.369867,G,standard,Semi-D,BRANDED_AGENT
425000,4,3,175.0,15.0,-6.395443,53.3819,D2,standard,Detached,BRANDED_AGENT
235000,5,2,151.0,24.0,-6.197169,53.611842,C2,standard,Bungalow,BRANDED_AGENT
435000,4,2,158.0,26.0,-6.35534,52.43703,C1,standard,Detached,BRANDED_AGENT
320000,1,1,42.0,11.0,-6.140736,53.282344,A3,standard,Apartment,BRANDED_AGENT
370000,2,2,71.0,11.0,-6.46399,53.338871,B2,standard,Duplex,BRANDED_AGENT
185000,4,3,125.0,21.0,-6.682004,53.293323,C2,standard,Semi-D,BRANDED_AGENT
265000,3,2,104.0,14.0,-9.108161,53.267746,C2,standard,Semi-D,BRANDED_AGENT
219000,4,3,129.0,27.0,-6.112786,53.276978,C3,standard,Semi-D,BRANDED_AGENT
205000,3,2,78.0,9.0,-6.254922,53.271632,E1,standard,Apartment,BRANDED_AGENT
285000,2,1,65.0,29.0,-9.0949709,53.2956128,XXX,standard,Semi-D,BRANDED_AGENT
335000,2,2,91.0,19.0,-7.246731,52.65646,F,standard,Apartment,BRANDED_AGENT
185000,3,2,90.0,25.0,-7.236981,52.664193,D1,standard,Terrace,BRANDED_AGENT
400000,2,1,75.0,30.0,-8.303179,51.857268,B3,standard,Terrace,UNBRANDED_AGENT
165000,4,2,113.0,26.0,-8.747113,53.304902,C3,standard,Terrace,UNBRANDED_AGENT
170000,2,1,70.0,37.0,-6.901602,52.837921,C3,standard,Terrace,BRANDED_AGENT
265000,4,1,90.0,27.0,-7.920923,53.422553,C3,standard,Detached,BRANDED_AGENT
340000,2,1,78.0,11.0,-7.465002,53.771878,D1,standard,Apartment,BRANDED_AGENT
225000,3,3,84.0,11.0,-7.940128,53.430526,F,standard,End of Terrace,BRANDED_AGENT
775000,4,2,150.0,31.0,-6.921115,52.829004,D2,standard,Detached,BRANDED_AGENT
255000,2,2,127.0,19.0,-9.283484,53.859119,D2,standard,End of Terrace,UNBRANDED_AGENT
390000,4,3,125.0,27.0,-6.294324,52.670733,C2,standard,Semi-D,UNBRANDED_AGENT
259950,2,1,81.0,8.0,-6.342557,53.347957,D2,standard,Apartment,BRANDED_AGENT
465000,5,3,172.0,48.0,-6.067466,53.387196,D1,standard,Detached,UNBRANDED_AGENT
125000,3,1,65.0,13.0,-6.228921,53.387299,C3,standard,Apartment,BRANDED_AGENT
900000,3,2,255.0,13.0,-6.2879666,53.4059838,C1,standard,Detached,BRANDED_AGENT
495000,3,2,124.0,19.0,-6.3088294,53.3990515,XXX,standard,End of Terrace,BRANDED_AGENT
290000,2,1,73.0,13.0,-6.3124388,53.377246,XXX,standard,Apartment,BRANDED_AGENT
395000,2,2,63.0,11.0,-6.1730141,53.4082362,C1,standard,Apartment,BRANDED_AGENT
2100000,4,4,220.0,18.0,-6.2839944,53.3907746,XXX,standard,Detached,BRANDED_AGENT
695000,4,2,136.0,18.0,-6.2902949,53.4046173,C2,standard,Semi-D,BRANDED_AGENT
150000,3,1,84.0,21.0,-6.4511042,53.3361647,B3,standard,Semi-D,BRANDED_AGENT
325000,4,3,111.0,16.0,-6.322379,53.300053,D2,standard,Semi-D,BRANDED_AGENT
295000,2,1,47.0,18.0,-6.579344,53.368628,C1,standard,Terrace,UNBRANDED_AGENT
275000,3,1,107.0,17.0,-6.1694738,53.3829384,C3,standard,Semi-D,BRANDED_AGENT
320000,2,1,90.0,18.0,-6.3627187,53.3673079,B3,standard,Apartment,BRANDED_AGENT
230000,2,1,70.0,24.0,-6.181218,53.264104,B2,standard,Apartment,UNBRANDED_AGENT
235000,3,1,90.0,18.0,-9.566421,51.507053,G,standard,Terrace,BRANDED_AGENT
350000,4,2,163.0,7.0,-6.57382071018219,52.512900593099765,XXX,standard,Semi-D,PRIVATE_USER
230000,5,2,126.0,14.0,-6.506055,53.364085,D1,standard,Bungalow,BRANDED_AGENT
52500,1,1,89.0,21.0,-8.292169,51.857743,C1,standard,Site,UNBRANDED_AGENT
290000,2,1,81.0,15.0,-8.697486,53.523613,E2,standard,End of Terrace,BRANDED_AGENT
164500,2,1,61.0,15.0,-6.317248,53.395815,D1,standard,Apartment,BRANDED_AGENT
650000,3,3,123.0,10.0,-8.580201,53.901707,E1,standard,Semi-D,UNBRANDED_AGENT
540000,3,1,81.0,9.0,-8.2003177,52.8725458,D2,standard,Semi-D,UNBRANDED_AGENT
185000,1,1,52.0,37.0,-6.66932,53.197828,A2,standard,Apartment,UNBRANDED_AGENT
1300000,4,5,328.0,20.0,-6.693335,53.652173,G,standard,Detached,BRANDED_AGENT
125000,3,3,115.0,41.0,-10.320731,52.211524,C2,standard,Bungalow,UNBRANDED_AGENT
300000,3,5,166.0,32.0,-6.758586,53.290875,C2,standard,Detached,BRANDED_AGENT
695000,3,3,210.0,18.0,-6.101713,53.570912,C2,standard,Detached,UNBRANDED_AGENT
545000,4,2,72.0,9.0,-6.235706,53.448256,B2,standard,Detached,BRANDED_AGENT
395000,6,6,86.0,25.0,-9.182242,53.339428,E1,standard,Detached,UNBRANDED_AGENT
925000,4,1,163.0,12.0,-6.228073,53.332076,B3,standard,Detached,BRANDED_AGENT
320000,3,2,52.0,7.0,-6.227426,53.331117,D1,standard,Detached,BRANDED_AGENT
320000,3,3,109.0,18.0,-6.274418,53.281871,C2,standard,Semi-D,UNBRANDED_AGENT
270000,3,1,82.0,22.0,-8.197497,51.91032,A3,standard,Terrace,BRANDED_AGENT
650000,4,3,88.0,13.0,-8.1316,51.858324,C1,standard,Terrace,BRANDED_AGENT
245000,2,1,62.0,20.0,-8.173305,51.923272,C2,standard,Apartment,BRANDED_AGENT
265000,1,1,46.0,23.0,-8.041301,51.900818,B3,standard,Apartment,BRANDED_AGENT
245000,4,3,138.0,14.0,-6.216719,53.342414,E1,standard,Detached,BRANDED_AGENT
120000,3,3,103.0,32.0,-7.596849,52.85412,D1,standard,Semi-D,UNBRANDED_AGENT
45000,1,1,45.0,9.0,-6.302069,53.339647,F,standard,Detached,BRANDED_AGENT
112000,2,1,55.0,11.0,-6.358165,53.378315,D1,standard,Semi-D,BRANDED_AGENT
245000,3,3,82.0,16.0,-6.235205,53.338654,C1,standard,Semi-D,UNBRANDED_AGENT
115000,2,1,140.0,14.0,-6.80497,53.170684,C1,standard,Semi-D,BRANDED_AGENT
475000,3,2,88.0,12.0,-6.897439,54.131961,C2,standard,Semi-D,UNBRANDED_AGENT
120000,3,2,100.0,19.0,-8.922831,53.268068,C2,standard,Semi-D,BRANDED_AGENT
114950,2,1,136.0,23.0,-6.438944,53.391875,A3,standard,Apartment,UNBRANDED_AGENT
150000,2,2,97.0,19.0,-6.143367,53.48852,C3,standard,Apartment,UNBRANDED_AGENT
165000,3,1,67.0,18.0,-7.0895303,52.2397524,C3,standard,Terrace,BRANDED_AGENT
140000,4,3,111.0,28.0,-8.067738,53.080684,C1,standard,Semi-D,BRANDED_AGENT
190000,1,1,35.0,21.0,-6.316873,53.324215,D1,standard,Apartment,BRANDED_AGENT
265000,3,2,104.0,42.0,-6.958248,52.956337,D2,standard,End of Terrace,UNBRANDED_AGENT
375000,2,1,63.0,10.0,-6.240182,53.342833,C3,standard,Terrace,BRANDED_AGENT
380000,3,2,119.0,8.0,-8.499744,52.70839,C1,standard,Semi-D,BRANDED_AGENT
270000,3,3,100.0,46.0,-6.5763,52.455109,C1,standard,Semi-D,UNBRANDED_AGENT
345000,3,2,72.0,13.0,-6.32044,53.38262,D1,standard,Terrace,BRANDED_AGENT
300000,4,2,105.0,10.0,-6.147471,53.283815,C2,standard,Detached,BRANDED_AGENT
330000,1,1,52.0,15.0,-9.854014,52.283682,B2,standard,Apartment,UNBRANDED_AGENT
100000,2,1,58.0,11.0,-8.613308,52.619177,G,standard,Apartment,BRANDED_AGENT
285000,4,2,124.0,31.0,-7.264928,52.663801,F,standard,Detached,UNBRANDED_AGENT
785000,4,3,144.0,7.0,-6.198513,53.262681,C1,standard,Semi-D,BRANDED_AGENT
245000,4,1,112.0,9.0,-7.7920426,52.9466155,C2,standard,Detached,UNBRANDED_AGENT
495000,4,3,208.0,18.0,-6.260254,53.310909,D1,standard,Detached,BRANDED_AGENT
160000,2,2,165.0,21.0,-9.56734,51.872249,C2,standard,Apartment,UNBRANDED_AGENT
225000,3,2,111.0,18.0,-8.101797,53.942445,D2,standard,Semi-D,UNBRANDED_AGENT
250000,5,2,233.0,29.0,-9.713044,51.49152,A3,standard,Semi-D,BRANDED_AGENT
205000,3,3,132.0,18.0,-8.584942,52.185101,E2,standard,Semi-D,UNBRANDED_AGENT
365000,3,1,78.0,2.0,-7.616594,53.700049,C1,standard,Semi-D,UNBRANDED_AGENT
875000,3,2,123.0,32.0,-7.553116,52.755588,C2,standard,Terrace,UNBRANDED_AGENT
180000,4,1,160.0,52.0,-8.288919,52.436044,C1,standard,Detached,BRANDED_AGENT
440000,2,1,69.0,19.0,-6.281918,53.317007,A2,standard,Terrace,BRANDED_AGENT
225000,3,3,101.0,22.0,-8.89997,51.622431,C3,standard,Semi-D,UNBRANDED_AGENT
198000,2,1,81.0,13.0,-8.453762,52.81252,C2,standard,Apartment,UNBRANDED_AGENT
215000,2,2,73.0,19.0,-8.526836,51.706438,F,standard,Apartment,UNBRANDED_AGENT
235000,4,2,116.0,19.0,-6.194424,53.363316,SI_666,standard,Semi-D,UNBRANDED_AGENT
290000,4,3,110.0,29.0,-7.876338,53.919687,C2,standard,Semi-D,UNBRANDED_AGENT
289000,4,3,184.0,23.0,-8.440883,51.913107,F,standard,Bungalow,BRANDED_AGENT
260000,4,3,134.0,26.0,-7.261001,52.64774,C2,standard,Semi-D,BRANDED_AGENT
225000,3,3,70.0,45.0,-7.261543,52.656069,D1,standard,Semi-D,BRANDED_AGENT
215000,2,2,63.0,8.0,-6.400297,53.391533,C2,standard,Apartment,BRANDED_AGENT
190000,5,3,102.0,17.0,-7.961636,53.423734,C3,standard,Detached,UNBRANDED_AGENT
125000,3,1,78.0,39.0,-7.715281,54.953514,C2,standard,Detached,BRANDED_AGENT
310000,3,3,158.0,17.0,-8.582397,54.272309,B3,standard,Semi-D,BRANDED_AGENT
185000,3,1,73.0,20.0,-8.612497,52.687239,D2,standard,Bungalow,BRANDED_AGENT
325000,3,3,142.0,10.0,-6.257409,53.353927,D1,standard,Townhouse,BRANDED_AGENT
280000,3,1,72.0,17.0,-7.506163,54.849875,C2,standard,Terrace,UNBRANDED_AGENT
425000,2,2,101.0,22.0,-6.175613,53.405602,B3,standard,Apartment,BRANDED_AGENT
270000,5,3,102.0,46.0,-7.240757,52.637666,C3,standard,Detached,BRANDED_AGENT
275000,4,3,116.0,9.0,-7.9893264,53.4267251,B3,standard,Semi-D,BRANDED_AGENT
280000,3,2,76.0,12.0,-6.809403,53.181868,D2,standard,Apartment,BRANDED_AGENT
329000,3,2,157.0,31.0,-7.916573,53.423538,C1,standard,Detached,BRANDED_AGENT
180000,2,2,65.0,32.0,-7.256566,52.654721,C1,standard,Detached,BRANDED_AGENT
249950,6,3,191.0,26.0,-6.35751,53.708872,F,standard,Detached,BRANDED_AGENT
400000,3,3,113.0,15.0,-7.631128,52.936575,C1,standard,Semi-D,BRANDED_AGENT
350000,2,2,70.0,31.0,-8.444281,52.800474,B3,standard,Apartment,UNBRANDED_AGENT
295000,5,3,111.0,53.0,-7.256772,52.675803,C1,standard,Detached,BRANDED_AGENT
330000,2,4,235.0,26.0,-8.602954,54.055293,C1,standard,Detached,UNBRANDED_AGENT
125000,3,1,66.0,35.0,-9.590651,53.780425,C3,standard,Detached,UNBRANDED_AGENT
610000,4,4,143.0,13.0,-7.325363,53.831216,D1,standard,Detached,BRANDED_AGENT
450000,3,1,128.0,9.0,-7.989329,53.426724,B3,standard,Semi-D,BRANDED_AGENT
45000,2,1,65.0,22.0,-6.776212,53.152284,B3,standard,Townhouse,BRANDED_AGENT
285000,1,1,48.0,25.0,-7.78455,53.411959,F,standard,Apartment,BRANDED_AGENT
195000,3,3,170.0,27.0,-9.110967,51.564845,D1,standard,Semi-D,BRANDED_AGENT
424950,3,1,61.0,10.0,-6.229609,53.351894,D1,standard,End of Terrace,BRANDED_AGENT
185000,3,1,101.0,11.0,-8.1927437,52.8748959,D1,standard,Terrace,UNBRANDED_AGENT
330000,4,2,133.0,13.0,-6.9275932,53.4565954,C1,standard,Semi-D,UNBRANDED_AGENT
325000,3,2,67.0,21.0,-8.383244,54.208945,D1,standard,Terrace,BRANDED_AGENT
270000,4,1,121.0,11.0,-6.235929,53.355029,F,standard,Detached,BRANDED_AGENT
350000,5,2,167.0,19.0,-8.979439,52.854483,D1,standard,Detached,BRANDED_AGENT
172500,4,2,200.0,17.0,-6.19634,53.299785,C3,standard,Semi-D,BRANDED_AGENT
365000,2,2,79.0,26.0,-8.270871,52.14372,C3,standard,Apartment,BRANDED_AGENT
515000,2,1,62.0,16.0,-6.660815,53.642286,B3,standard,End of Terrace,BRANDED_AGENT
299000,5,2,167.0,3.0,-8.177303,51.91631,C2,standard,Detached,BRANDED_AGENT
279000,3,2,101.0,22.0,-7.084722,52.250237,C1,standard,Semi-D,BRANDED_AGENT
245000,2,2,57.0,16.0,-7.109132,52.260714,B3,standard,Apartment,UNBRANDED_AGENT
210000,5,4,68.0,16.0,-6.225249,53.366585,G,standard,Detached,BRANDED_AGENT
175000,3,2,98.0,20.0,-8.474454,51.911504,C3,standard,Terrace,BRANDED_AGENT
119500,2,2,68.0,17.0,-8.226656,53.090423,D1,standard,Terrace,BRANDED_AGENT
175000,2,2,82.0,12.0,-6.356485,53.269483,C2,standard,Apartment,UNBRANDED_AGENT
455000,4,3,141.0,22.0,-8.451014,51.906719,C3,standard,Detached,BRANDED_AGENT
650000,6,3,288.0,13.0,-6.3788703,53.3264573,XXX,standard,Bungalow,BRANDED_AGENT
60000,2,2,105.0,10.0,-6.4380494,53.2909703,C2,standard,Apartment,BRANDED_AGENT
500000,3,2,111.0,23.0,-6.294412,53.277874,D2,standard,Semi-D,BRANDED_AGENT
135000,2,2,71.0,31.0,-6.400601,53.327318,E1,standard,Apartment,BRANDED_AGENT
155000,3,1,117.0,19.0,-6.17664911288918,53.29849654854905,E1,standard,Semi-D,BRANDED_AGENT
155000,3,2,118.0,31.0,-6.650151,53.25686,B3,standard,Terrace,UNBRANDED_AGENT
45000,1,1,84.0,21.0,-6.3363337,53.3722476,B2,standard,Detached,BRANDED_AGENT
365000,4,3,149.0,15.0,-6.1622226,53.4010472,D1,standard,Detached,BRANDED_AGENT
400000,1,1,85.0,15.0,-6.1900351,53.359634,C1,standard,Site,BRANDED_AGENT
300000,4,2,127.0,29.0,-8.752906,53.30221,D1,standard,Detached,UNBRANDED_AGENT
235000,4,3,126.0,15.0,-8.192966,53.329799,C3,standard,Semi-D,UNBRANDED_AGENT
165000,2,3,129.0,13.0,-7.879739,52.614973,SI_666,standard,Semi-D,BRANDED_AGENT
145000,2,1,75.0,21.0,-6.423002,52.413579,E2,standard,Terrace,BRANDED_AGENT
335000,1,1,64.0,14.0,-6.303053,53.30432,C1,standard,Apartment,BRANDED_AGENT
225000,4,2,121.0,17.0,-6.236924,53.34284,D1,standard,Semi-D,UNBRANDED_AGENT
280000,3,2,62.0,9.0,-9.341508,52.934109,C3,standard,Detached,BRANDED_AGENT
225000,2,2,105.0,16.0,-6.470353,52.32933,G,standard,Semi-D,BRANDED_AGENT
179000,3,3,106.0,12.0,-6.236932,53.373804,F,standard,Semi-D,BRANDED_AGENT
230000,3,1,120.0,12.0,-6.249146,53.406497,C2,standard,Terrace,BRANDED_AGENT
340000,2,1,84.0,26.0,-6.460764,53.399511,D1,standard,Semi-D,BRANDED_AGENT
399950,3,1,78.0,24.0,-8.641584,52.13042,F,standard,End of Terrace,BRANDED_AGENT
265000,4,3,116.0,8.0,-6.246774,53.789039,B3,standard,Semi-D,BRANDED_AGENT
250000,4,3,104.0,21.0,-7.199492,55.125654,C1,standard,Terrace,UNBRANDED_AGENT
330000,3,2,126.0,15.0,-7.316091,53.528701,C2,standard,Semi-D,BRANDED_AGENT
325000,4,2,158.0,23.0,-6.710426,53.978247,C2,standard,Detached,UNBRANDED_AGENT
125000,2,1,77.0,12.0,-6.125519,53.25139,C1,standard,Semi-D,BRANDED_AGENT
350000,2,1,51.0,20.0,-6.173505,53.397043,E1,standard,Apartment,BRANDED_AGENT
115000,1,1,138.0,8.0,-8.457608,51.905726,E1,standard,Detached,BRANDED_AGENT
185000,2,1,72.0,4.0,-7.781023,53.727743,D1,standard,Terrace,UNBRANDED_AGENT
169000,3,3,96.0,14.0,-8.932695,53.26382,C1,standard,Semi-D,BRANDED_AGENT
175000,3,3,97.0,27.0,-7.099944,52.242681,C1,standard,Semi-D,BRANDED_AGENT
120000,3,1,220.0,43.0,-7.86299,54.960401,C2,standard,Detached,BRANDED_AGENT
190000,2,1,77.0,12.0,-8.666226,52.666559,C1,standard,Apartment,UNBRANDED_AGENT
750000,3,2,95.0,16.0,-9.048474,52.450869,C2,standard,Semi-D,UNBRANDED_AGENT
1595000,5,2,215.0,56.0,-7.704214,54.941505,C2,standard,Semi-D,BRANDED_AGENT
240000,2,1,149.0,35.0,-7.048623,53.146803,C1,standard,Apartment,BRANDED_AGENT
166500,4,3,158.0,16.0,-9.486892,52.452457,D1,standard,Townhouse,UNBRANDED_AGENT
140000,4,3,81.0,7.0,-6.362641,53.710019,F,standard,Semi-D,UNBRANDED_AGENT
298000,4,3,132.0,6.0,-7.135064,52.240279,C1,standard,Semi-D,BRANDED_AGENT
550000,3,1,101.0,7.0,-8.620289,52.665993,D1,standard,Terrace,BRANDED_AGENT
240000,3,3,98.0,28.0,-7.905471,53.434799,B3,standard,Terrace,BRANDED_AGENT
395000,5,4,97.0,19.0,-6.143796,53.246658,B3,standard,Detached,UNBRANDED_AGENT
415000,5,4,280.0,15.0,-7.702621,53.393751,C2,standard,Bungalow,BRANDED_AGENT
350000,1,1,51.0,18.0,-6.722906,52.805105,G,standard,Apartment,BRANDED_AGENT
300000,3,2,109.0,12.0,-6.397267,53.37441,C3,standard,Duplex,BRANDED_AGENT
355000,4,3,130.0,18.0,-6.201187,53.257608,A2,standard,Semi-D,BRANDED_AGENT
390000,4,2,109.0,23.0,-6.435722,53.338643,SI_666,standard,Semi-D,BRANDED_AGENT
1150000,4,3,191.0,26.0,-6.855962,53.105372,A3,standard,Bungalow,BRANDED_AGENT
295000,2,2,78.0,11.0,-7.118925,52.262629,C3,standard,Apartment,BRANDED_AGENT
950000,5,5,311.0,6.0,-6.970309,54.253284,C1,standard,Detached,BRANDED_AGENT
170000,2,1,69.0,6.0,-6.970453,54.25318,B3,standard,Apartment,BRANDED_AGENT
250000,3,2,89.0,11.0,-6.374703,53.394428,C3,standard,Semi-D,UNBRANDED_AGENT
57500,3,1,63.0,15.0,-6.167539,53.294196,F,standard,Detached,UNBRANDED_AGENT
145000,2,1,100.0,25.0,-9.616724,51.855941,C3,standard,Terrace,UNBRANDED_AGENT
400000,4,3,130.0,11.0,-6.234928,53.342695,D1,standard,Detached,UNBRANDED_AGENT
265000,4,2,113.0,23.0,-8.575371,53.204915,C1,standard,Semi-D,BRANDED_AGENT
245000,4,2,109.0,14.0,-6.173675,53.270806,D1,standard,Semi-D,BRANDED_AGENT
395000,4,1,155.0,16.0,-8.554584,54.175733,C3,standard,Detached,UNBRANDED_AGENT
160000,3,1,90.0,23.0,-7.236117,52.66106,C2,standard,Detached,BRANDED_AGENT
145000,3,1,100.0,8.0,-7.024418,54.266492,E2,standard,Semi-D,BRANDED_AGENT
200000,3,2,98.0,12.0,-6.333064,53.376072,B2,standard,Semi-D,BRANDED_AGENT
220000,3,3,110.0,9.0,-6.103476,53.2047,XXX,standard,Semi-D,BRANDED_AGENT
285000,3,3,99.0,28.0,-6.538784,53.332658,C2,standard,End of Terrace,BRANDED_AGENT
199000,1,1,81.0,8.0,-6.238418,53.286588,B1,standard,Apartment,BRANDED_AGENT
635000,2,2,110.0,8.0,-6.361329,53.725357,C3,standard,Terrace,UNBRANDED_AGENT
265000,3,2,128.0,32.0,-8.435574,53.881708,C2,standard,End of Terrace,BRANDED_AGENT
495000,4,3,118.0,16.0,-8.503647,51.900678,C3,standard,Semi-D,BRANDED_AGENT
229000,2,2,80.0,10.0,-8.450993,54.281402,D2,standard,Apartment,UNBRANDED_AGENT
349000,3,4,117.0,22.0,-6.241087,53.295004,E2,standard,Semi-D,BRANDED_AGENT
225000,1,1,121.0,38.0,-8.493904,51.887989,D2,standard,Apartment,BRANDED_AGENT
425000,3,1,97.0,23.0,-6.26986,53.283434,E2,standard,Semi-D,BRANDED_AGENT
270000,2,2,136.0,25.0,-6.700091,53.295636,B3,standard,Terrace,BRANDED_AGENT
259000,2,2,84.0,25.0,-9.865424,52.276394,B3,standard,Terrace,UNBRANDED_AGENT
645000,4,2,125.0,16.0,-7.907908,53.433663,C2,standard,Semi-D,UNBRANDED_AGENT
495000,3,3,162.0,24.0,-6.4329682,53.3967433,C2,standard,Semi-D,BRANDED_AGENT
610000,3,2,126.0,71.0,-6.178704,53.395358,D2,standard,Semi-D,UNBRANDED_AGENT
530000,2,2,90.0,19.0,-6.627435,53.712252,G,standard,Apartment,UNBRANDED_AGENT
695000,2,2,124.0,4.0,-9.318168,52.174576,G,standard,Apartment,UNBRANDED_AGENT
295000,3,2,57.0,9.0,-6.274622,53.309155,E1,standard,Bungalow,BRANDED_AGENT
169995,2,2,87.0,19.0,-8.671788,52.636019,C2,standard,Terrace,BRANDED_AGENT
340000,3,1,126.0,8.0,-6.24131,53.272735,D1,standard,Semi-D,BRANDED_AGENT
270000,3,3,89.0,11.0,-6.541332,53.950986,C2,standard,Semi-D,BRANDED_AGENT
90000,3,1,104.0,13.0,-6.259258,53.374374,E1,standard,Detached,BRANDED_AGENT
169950,1,1,108.0,15.0,-6.141605,53.276259,C3,standard,Townhouse,BRANDED_AGENT
50000,2,1,58.0,11.0,-6.228409,53.469521,C3,standard,Terrace,UNBRANDED_AGENT
179950,3,2,92.0,1.0,-7.32778,53.514218,C2,standard,Semi-D,BRANDED_AGENT
375000,2,1,75.0,14.0,-6.071916,53.385957,D1,standard,Apartment,BRANDED_AGENT
50000,2,1,65.0,6.0,-6.39908,53.393812,C2,standard,Semi-D,BRANDED_AGENT
495000,4,4,162.0,16.0,-6.286572,52.731275,E1,standard,Semi-D,BRANDED_AGENT
100000,3,2,130.0,27.0,-6.332459,53.315945,D2,standard,Semi-D,BRANDED_AGENT
110000,3,1,80.0,8.0,-8.47894,51.892937,G,standard,Bungalow,BRANDED_AGENT
199950,3,1,75.0,14.0,-8.882589,52.702522,D2,standard,Bungalow,BRANDED_AGENT
425000,3,2,132.0,15.0,-8.462615,51.890172,F,standard,Detached,BRANDED_AGENT
320000,3,3,211.0,33.0,-6.265763,53.314301,B2,standard,Semi-D,BRANDED_AGENT
150000,2,1,75.0,23.0,-7.60186,52.100979,C1,standard,Terrace,BRANDED_AGENT
345000,4,3,125.0,24.0,-6.1412531,53.4938107,C3,standard,Semi-D,BRANDED_AGENT
225000,3,1,67.0,10.0,-6.369869,53.3402889,XXX,standard,Detached,BRANDED_AGENT
610000,4,2,88.0,16.0,-6.3502329,53.285533,XXX,standard,Semi-D,BRANDED_AGENT
1095000,3,2,116.0,16.0,-8.633527,52.658258,E1,standard,Terrace,BRANDED_AGENT
275000,2,2,72.0,18.0,-6.1096292,53.5803761,XXX,standard,Apartment,UNBRANDED_AGENT
190000,1,2,86.0,23.0,-7.032223,53.886137,G,standard,Apartment,BRANDED_AGENT
525000,2,2,63.0,20.0,-6.288218,54.008714,E1,standard,Apartment,BRANDED_AGENT
400000,1,1,52.0,2.0,-8.490262997504,53.7659925885083,C3,standard,Apartment,UNBRANDED_AGENT
225000,3,3,88.0,13.0,-8.286142,51.857259,C2,standard,Semi-D,UNBRANDED_AGENT
175000,2,2,65.0,9.0,-8.578812,53.907347,D1,standard,Apartment,UNBRANDED_AGENT
285000,4,3,149.0,23.0,-6.676467,53.394951,C3,standard,Semi-D,UNBRANDED_AGENT
195000,3,2,241.0,13.0,-6.148132,53.398574,C1,standard,Semi-D,BRANDED_AGENT
400000,2,1,80.0,14.0,-6.179279,53.409135,A3,standard,Terrace,BRANDED_AGENT
625000,4,2,161.0,24.0,-6.11274,53.390148,C3,standard,Semi-D,BRANDED_AGENT
490000,2,2,75.0,8.0,-6.952812,52.813163,C3,standard,Apartment,BRANDED_AGENT
420000,4,2,140.0,12.0,-8.154589656483552,52.47474094784582,G,standard,Detached,UNBRANDED_AGENT
485000,4,3,164.0,10.0,-9.851839,52.111917,B3,standard,Detached,UNBRANDED_AGENT
500000,4,3,136.0,15.0,-7.84823,51.955572,G,standard,Semi-D,BRANDED_AGENT
425000,3,3,97.0,25.0,-7.260551,53.333368,E2,standard,Semi-D,BRANDED_AGENT
240000,3,2,87.0,15.0,-6.460074,53.346352,B2,standard,Semi-D,BRANDED_AGENT
245000,5,2,174.0,20.0,-6.337513,53.283194,G,standard,Bungalow,BRANDED_AGENT
187000,3,2,168.0,21.0,-6.123783,53.276829,D2,standard,Detached,BRANDED_AGENT
399950,3,2,88.0,13.0,-8.964483,53.275433,C2,standard,Semi-D,BRANDED_AGENT
385000,1,1,45.0,13.0,-6.296629,53.341846,D2,standard,Apartment,BRANDED_AGENT
370000,7,7,436.0,12.0,-7.800744,53.724595,C3,standard,Detached,UNBRANDED_AGENT
235000,3,1,79.0,12.0,-6.097334,53.272257,D2,standard,Terrace,BRANDED_AGENT
450000,5,2,127.0,19.0,-6.542483,52.228171,C1,standard,End of Terrace,BRANDED_AGENT
265000,4,3,70.0,17.0,-9.073116,53.26173,B3,standard,Semi-D,BRANDED_AGENT
290000,4,1,116.0,60.0,-6.179269,53.409096,A2,standard,Detached,UNBRANDED_AGENT
300000,5,2,170.0,23.0,-7.348194,53.522841,C2,standard,Detached,BRANDED_AGENT
280000,1,1,54.0,8.0,-8.62544,52.64809,E1,standard,Apartment,BRANDED_AGENT
695000,6,6,271.0,21.0,-7.725863,51.980633,G,standard,Detached,BRANDED_AGENT
249000,2,1,62.0,12.0,-9.223466,53.928877,D1,standard,Apartment,UNBRANDED_AGENT
135000,3,2,126.0,26.0,-7.260551,53.333368,E2,standard,Semi-D,BRANDED_AGENT
1850000,5,3,208.0,12.0,-6.23779,53.305372,E2,standard,Semi-D,BRANDED_AGENT
530000,4,5,165.0,25.0,-6.251768,53.356292,SI_666,standard,Detached,BRANDED_AGENT
220000,3,2,90.0,24.0,-6.141257,53.49381,C3,standard,Apartment,BRANDED_AGENT
595000,4,5,163.0,13.0,-6.213045,53.28132,D2,standard,Detached,BRANDED_AGENT
210000,4,1,159.0,35.0,-7.859004,51.953893,D2,standard,Detached,BRANDED_AGENT
150000,1,1,52.0,9.0,-6.330338,53.372379,E1,standard,Apartment,BRANDED_AGENT
255000,2,1,85.0,19.0,-6.595472,53.241995,C3,standard,Apartment,UNBRANDED_AGENT
150000,3,3,113.0,9.0,-9.916875,54.071685,D1,standard,Semi-D,UNBRANDED_AGENT
185000,3,3,85.0,1.0,-6.4019,54.010495,E1,standard,Terrace,BRANDED_AGENT
200000,3,2,111.0,1.0,-9.984196,54.221835,SI_666,standard,Detached,UNBRANDED_AGENT
975000,4,4,186.0,23.0,-6.326419,53.319067,SI_666,standard,Terrace,BRANDED_AGENT
200000,2,2,81.0,29.0,-8.487034,51.892273,C1,standard,Apartment,BRANDED_AGENT
325000,2,1,63.0,13.0,-8.1975561,52.8642968,C2,standard,Apartment,UNBRANDED_AGENT
